sku_id,sku_name,category,subcategory,unit_price,cost_price,brand
SKU00266,SmartBuy Mobile Accessories 500ml,Electronics & Accessories,Mobile Accessories,4319.42,3307.5,SmartBuy
SKU00267,UrbanBite Writing Instruments 2L,Stationery & Office,Writing Instruments,126.55,99.23,UrbanBite
SKU00268,DailyBest Juices 250ml,Beverages,Juices,165.9,132.62,DailyBest
SKU00269,TrueTaste Bread 250ml,Dairy & Bakery,Bread,170.73,125.25,TrueTaste
SKU00270,DailyBest Ice Cream Pack of 6,Frozen Foods,Ice Cream,521.54,382.14,DailyBest
SKU00271,FamilyChoice Office Supplies 100g,Stationery & Office,Office Supplies,70.38,40.36,FamilyChoice
SKU00272,EverydayPlus Small Appliances 500ml,Electronics & Accessories,Small Appliances,1227.28,905.59,EverydayPlus
SKU00273,FamilyChoice Men's Wear 250ml,Apparel & Footwear,Men's Wear,403.23,256.73,FamilyChoice
SKU00274,GoldenHarvest Frozen Vegetables Small,Frozen Foods,Frozen Vegetables,1066.8,817.34,GoldenHarvest
SKU00275,UrbanBite Dishwashing Pack of 12,Home Care,Dishwashing,188.3,104.09,UrbanBite
SKU00276,NatureBlend Biscuits & Cookies 500ml,Snacks & Confectionery,Biscuits & Cookies,50.27,39.39,NatureBlend
SKU00277,TrueTaste Home Decor 1kg,Home & Kitchen,Home Decor,585.64,392.95,TrueTaste
SKU00278,SmartBuy Men's Wear 1kg,Apparel & Footwear,Men's Wear,1807.84,1052.14,SmartBuy
SKU00279,ZestyCo Rice & Grains 1kg,Grocery,Rice & Grains,109.8,76.89,ZestyCo
SKU00280,PrimeCare Small Appliances 2kg,Electronics & Accessories,Small Appliances,469.64,339.55,PrimeCare
SKU00281,EliteHome Energy Drinks Small,Beverages,Energy Drinks,176.07,131.16,EliteHome
SKU00282,EverydayPlus Mobile Accessories 100g,Electronics & Accessories,Mobile Accessories,3095.83,2245.91,EverydayPlus
SKU00283,GoldenHarvest Women's Wear 100g,Apparel & Footwear,Women's Wear,560.13,385.56,GoldenHarvest
SKU00284,SoftTouch Tea 2L,Beverages,Tea,139.51,79.59,SoftTouch
SKU00285,NutriPlus Surface Cleaners 1kg,Home Care,Surface Cleaners,505.67,387.2,NutriPlus
SKU00286,PurePlus Energy Drinks Medium,Beverages,Energy Drinks,64.45,51.29,PurePlus
SKU00287,CleanWave Frozen Meat Small,Frozen Foods,Frozen Meat,881.37,656.18,CleanWave
SKU00288,FreshFarm Notebooks Small,Stationery & Office,Notebooks,109.0,60.9,FreshFarm
SKU00289,DailyBest Cooking Oil 500ml,Grocery,Cooking Oil,539.37,398.55,DailyBest
SKU00290,GreenValley Oral Care 500ml,Personal Care,Oral Care,235.81,145.59,GreenValley
SKU00291,SunriseFoods Writing Instruments 500ml,Stationery & Office,Writing Instruments,190.44,150.55,SunriseFoods
SKU00292,GreenValley Bread 500g,Dairy & Bakery,Bread,210.98,119.39,GreenValley
SKU00293,CleanWave Energy Drinks 2L,Beverages,Energy Drinks,132.02,75.66,CleanWave
SKU00294,ValueChoice Pest Control Medium,Home Care,Pest Control,235.02,139.92,ValueChoice
SKU00295,FamilyChoice Frozen Meat 1kg,Frozen Foods,Frozen Meat,1026.78,758.06,FamilyChoice
SKU00296,DailyBest First Aid 100g,Health & Wellness,First Aid,685.29,488.51,DailyBest
SKU00297,EverydayPlus Eggs 2L,Dairy & Bakery,Eggs,172.52,126.25,EverydayPlus
SKU00298,GreenValley Writing Instruments 250ml,Stationery & Office,Writing Instruments,383.06,244.57,GreenValley
SKU00299,PrimeCare Frozen Meat Small,Frozen Foods,Frozen Meat,842.06,648.3,PrimeCare
SKU00300,SunriseFoods Cheese Medium,Dairy & Bakery,Cheese,100.55,66.52,SunriseFoods
SKU00301,HealthFirst Notebooks Family Pack,Stationery & Office,Notebooks,316.89,184.91,HealthFirst
SKU00302,EverydayPlus Office Supplies 250ml,Stationery & Office,Office Supplies,299.91,222.49,EverydayPlus
SKU00303,NatureBlend Pest Control Large,Home Care,Pest Control,257.35,175.61,NatureBlend
SKU00304,UrbanBite Spices & Seasoning 250g,Grocery,Spices & Seasoning,377.93,263.93,UrbanBite
SKU00305,PurePlus Vitamins & Supplements 250ml,Health & Wellness,Vitamins & Supplements,493.11,318.69,PurePlus
SKU00306,NovaFresh Frozen Vegetables 1kg,Frozen Foods,Frozen Vegetables,300.86,218.93,NovaFresh
SKU00307,CleanWave Soft Drinks Large,Beverages,Soft Drinks,209.82,117.27,CleanWave
SKU00308,HomeStyle First Aid Pack of 6,Health & Wellness,First Aid,341.35,229.66,HomeStyle
SKU00309,DailyBest Storage & Containers 250ml,Home & Kitchen,Storage & Containers,1579.63,1037.48,DailyBest
SKU00310,GoldenHarvest Energy Drinks 500g,Beverages,Energy Drinks,77.52,57.1,GoldenHarvest
SKU00311,CityFresh Small Appliances Small,Electronics & Accessories,Small Appliances,2295.88,1415.33,CityFresh
SKU00312,BasicNeeds Soft Drinks Pack of 6,Beverages,Soft Drinks,61.56,37.45,BasicNeeds
SKU00313,NovaFresh Small Appliances Medium,Electronics & Accessories,Small Appliances,878.76,553.58,NovaFresh
SKU00314,SmartBuy Dishwashing 500ml,Home Care,Dishwashing,407.17,272.86,SmartBuy
SKU00315,CrispKing Pulses & Lentils 500g,Grocery,Pulses & Lentils,384.54,231.67,CrispKing
SKU00316,PrimeCare Writing Instruments 250ml,Stationery & Office,Writing Instruments,126.16,90.97,PrimeCare
SKU00317,ZestyCo Soft Drinks Pack of 6,Beverages,Soft Drinks,110.59,69.99,ZestyCo
SKU00318,PrimeCare First Aid 1kg,Health & Wellness,First Aid,826.51,541.68,PrimeCare
SKU00319,TrueTaste Chocolates 250g,Snacks & Confectionery,Chocolates,129.05,88.97,TrueTaste
SKU00320,SparkleClean Notebooks Medium,Stationery & Office,Notebooks,136.66,88.04,SparkleClean
SKU00321,EliteHome Batteries 1L,Electronics & Accessories,Batteries,736.71,534.34,EliteHome
SKU00322,NutriPlus Women's Wear 250ml,Apparel & Footwear,Women's Wear,358.99,256.34,NutriPlus
SKU00323,SparkleClean Air Fresheners 2L,Home Care,Air Fresheners,270.82,200.19,SparkleClean
SKU00324,HomeStyle Laundry Small,Home Care,Laundry,498.27,339.2,HomeStyle
SKU00325,SoftTouch Vitamins & Supplements 100g,Health & Wellness,Vitamins & Supplements,631.5,405.33,SoftTouch
SKU00326,GreenValley Kids Wear 500ml,Apparel & Footwear,Kids Wear,1341.29,805.15,GreenValley
SKU00327,SparkleClean Cookware 1kg,Home & Kitchen,Cookware,465.24,306.7,SparkleClean
SKU00328,EverydayPlus Spices & Seasoning 250g,Grocery,Spices & Seasoning,204.97,157.47,EverydayPlus
SKU00329,QuickBite Vitamins & Supplements 100g,Health & Wellness,Vitamins & Supplements,1198.32,695.33,QuickBite
SKU00330,ValueChoice Tea 500ml,Beverages,Tea,87.32,52.73,ValueChoice
SKU00331,FreshFarm Yogurt 2L,Dairy & Bakery,Yogurt,150.41,107.74,FreshFarm
SKU00332,UrbanBite Men's Wear 1L,Apparel & Footwear,Men's Wear,1670.05,1158.58,UrbanBite
SKU00333,CityFresh Cheese Small,Dairy & Bakery,Cheese,61.52,47.93,CityFresh
SKU00334,FreshFarm Footwear 500ml,Apparel & Footwear,Footwear,1477.45,823.32,FreshFarm
SKU00335,GreenValley Surface Cleaners 2L,Home Care,Surface Cleaners,268.31,206.5,GreenValley
SKU00336,ZestyCo Chips & Crisps Medium,Snacks & Confectionery,Chips & Crisps,53.08,38.82,ZestyCo
SKU00337,SmartBuy Hair Care Pack of 6,Personal Care,Hair Care,376.07,279.75,SmartBuy
SKU00338,GoldenHarvest Ready Meals Large,Frozen Foods,Ready Meals,741.21,477.83,GoldenHarvest
SKU00339,CityFresh Footwear 1kg,Apparel & Footwear,Footwear,1884.44,1181.23,CityFresh
SKU00340,EverydayPlus First Aid Small,Health & Wellness,First Aid,234.66,129.91,EverydayPlus
SKU00341,PremiumSelect Writing Instruments Pack of 12,Stationery & Office,Writing Instruments,95.64,71.43,PremiumSelect
SKU00342,QuickBite Home Decor 2L,Home & Kitchen,Home Decor,229.07,135.24,QuickBite
SKU00343,PurePlus Men's Wear 100g,Apparel & Footwear,Men's Wear,2593.67,1573.14,PurePlus
SKU00344,MetroBrand Vitamins & Supplements 2L,Health & Wellness,Vitamins & Supplements,608.7,376.87,MetroBrand
SKU00345,PrimeCare Eggs Medium,Dairy & Bakery,Eggs,289.92,222.49,PrimeCare
SKU00346,CrispKing Skin Care Pack of 6,Personal Care,Skin Care,379.17,235.83,CrispKing
SKU00347,ValueChoice Coffee 100g,Beverages,Coffee,154.46,101.39,ValueChoice
SKU00348,GreenValley Oral Care 2kg,Personal Care,Oral Care,686.28,505.68,GreenValley
SKU00349,PureLife Office Supplies 2L,Stationery & Office,Office Supplies,240.42,185.86,PureLife
SKU00350,BasicNeeds Laundry Medium,Home Care,Laundry,492.43,368.24,BasicNeeds
SKU00351,DailyBest Energy Drinks 500ml,Beverages,Energy Drinks,113.72,77.77,DailyBest
SKU00352,SunriseFoods Vitamins & Supplements Medium,Health & Wellness,Vitamins & Supplements,816.17,449.34,SunriseFoods
SKU00353,QuickBite Notebooks Small,Stationery & Office,Notebooks,69.57,41.01,QuickBite
SKU00354,PurePlus Home Decor 2kg,Home & Kitchen,Home Decor,1108.74,680.1,PurePlus
SKU00355,SoftTouch Bread 500g,Dairy & Bakery,Bread,144.21,94.23,SoftTouch
SKU00356,GoldenHarvest Pest Control Large,Home Care,Pest Control,335.1,214.65,GoldenHarvest
SKU00357,PurePlus Frozen Vegetables 2L,Frozen Foods,Frozen Vegetables,395.07,268.1,PurePlus
SKU00358,BasicNeeds Chips & Crisps Medium,Snacks & Confectionery,Chips & Crisps,165.98,108.39,BasicNeeds
SKU00359,EverydayPlus Bread Large,Dairy & Bakery,Bread,210.99,154.34,EverydayPlus
SKU00360,TrueTaste Candy 500ml,Snacks & Confectionery,Candy,86.25,48.56,TrueTaste
SKU00361,EliteHome Writing Instruments 100g,Stationery & Office,Writing Instruments,150.12,119.9,EliteHome
SKU00362,FamilyChoice Small Appliances Large,Electronics & Accessories,Small Appliances,1778.33,1352.89,FamilyChoice
SKU00363,CityFresh Home Decor 2L,Home & Kitchen,Home Decor,1103.75,699.49,CityFresh
SKU00364,NutriPlus Footwear 250g,Apparel & Footwear,Footwear,2618.33,1699.82,NutriPlus
SKU00365,CleanWave Writing Instruments 1L,Stationery & Office,Writing Instruments,78.0,61.69,CleanWave
SKU00366,PrimeCare Coffee 100g,Beverages,Coffee,197.31,154.68,PrimeCare
SKU00367,BasicNeeds Storage & Containers 2kg,Home & Kitchen,Storage & Containers,1853.07,1201.33,BasicNeeds
SKU00368,PrimeCare Spices & Seasoning 250ml,Grocery,Spices & Seasoning,255.9,144.56,PrimeCare
SKU00369,MetroBrand Surface Cleaners 500ml,Home Care,Surface Cleaners,368.93,294.03,MetroBrand
SKU00370,HomeStyle First Aid 2L,Health & Wellness,First Aid,680.89,485.77,HomeStyle
SKU00371,CityFresh Oral Care Medium,Personal Care,Oral Care,515.75,373.02,CityFresh
SKU00372,QuickBite Tea 250ml,Beverages,Tea,44.47,27.51,QuickBite
SKU00373,ZestyCo Namkeen Small,Snacks & Confectionery,Namkeen,84.32,63.63,ZestyCo
SKU00374,EliteHome Footwear Family Pack,Apparel & Footwear,Footwear,1189.97,820.33,EliteHome
SKU00375,PrimeCare Bread Small,Dairy & Bakery,Bread,115.0,76.77,PrimeCare
SKU00376,UrbanBite Milk 1kg,Dairy & Bakery,Milk,207.45,152.54,UrbanBite
SKU00377,FamilyChoice Writing Instruments Pack of 12,Stationery & Office,Writing Instruments,209.39,134.63,FamilyChoice
SKU00378,FamilyChoice Juices 2kg,Beverages,Juices,224.48,147.56,FamilyChoice
SKU00379,PremiumSelect Cookware 1L,Home & Kitchen,Cookware,1000.76,713.62,PremiumSelect
SKU00380,SoftTouch Notebooks Pack of 6,Stationery & Office,Notebooks,293.11,208.08,SoftTouch
SKU00381,GoldenHarvest First Aid 2kg,Health & Wellness,First Aid,879.76,697.47,GoldenHarvest
SKU00382,PurePlus Energy Drinks 100g,Beverages,Energy Drinks,104.56,72.22,PurePlus
SKU00383,SparkleClean Tea Medium,Beverages,Tea,124.69,78.59,SparkleClean
SKU00384,ZestyCo Butter & Ghee Pack of 12,Dairy & Bakery,Butter & Ghee,190.85,118.68,ZestyCo
SKU00385,FamilyChoice Frozen Vegetables 250g,Frozen Foods,Frozen Vegetables,380.41,260.01,FamilyChoice
SKU00386,FamilyChoice Coffee 250ml,Beverages,Coffee,139.48,80.88,FamilyChoice
SKU00387,GreenValley Laundry 1kg,Home Care,Laundry,632.96,441.19,GreenValley
SKU00388,SmartBuy Energy Drinks Family Pack,Beverages,Energy Drinks,63.62,41.2,SmartBuy
SKU00389,UrbanBite Ready Meals Family Pack,Frozen Foods,Ready Meals,644.49,411.18,UrbanBite
SKU00390,SunriseFoods Sugar & Salt Pack of 12,Grocery,Sugar & Salt,437.62,261.75,SunriseFoods
SKU00391,SunriseFoods Mobile Accessories 500ml,Electronics & Accessories,Mobile Accessories,1207.83,813.9,SunriseFoods
SKU00392,NatureBlend Rice & Grains 100g,Grocery,Rice & Grains,495.32,277.09,NatureBlend
SKU00393,QuickBite Biscuits & Cookies 1kg,Snacks & Confectionery,Biscuits & Cookies,88.75,62.28,QuickBite
SKU00394,FamilyChoice Namkeen 250g,Snacks & Confectionery,Namkeen,102.95,63.97,FamilyChoice
SKU00395,EliteHome Men's Wear Small,Apparel & Footwear,Men's Wear,1103.12,856.32,EliteHome
SKU00396,BasicNeeds Sugar & Salt 250g,Grocery,Sugar & Salt,394.96,269.2,BasicNeeds
SKU00397,PremiumSelect Laundry Pack of 12,Home Care,Laundry,120.96,90.13,PremiumSelect
SKU00398,PremiumSelect Vitamins & Supplements Family Pack,Health & Wellness,Vitamins & Supplements,522.36,398.45,PremiumSelect
SKU00399,PrimeCare Frozen Vegetables 2kg,Frozen Foods,Frozen Vegetables,499.36,384.38,PrimeCare
SKU00400,SoftTouch Small Appliances Pack of 12,Electronics & Accessories,Small Appliances,1799.17,1381.15,SoftTouch
SKU00401,CityFresh Kids Wear Large,Apparel & Footwear,Kids Wear,1129.62,684.96,CityFresh
SKU00402,TrueTaste Hair Care 500ml,Personal Care,Hair Care,723.68,452.9,TrueTaste
SKU00403,SmartBuy Kids Wear 500ml,Apparel & Footwear,Kids Wear,878.1,638.37,SmartBuy
SKU00404,EliteHome Bread 1kg,Dairy & Bakery,Bread,230.08,157.47,EliteHome
SKU00405,SmartBuy Writing Instruments 500ml,Stationery & Office,Writing Instruments,125.94,88.45,SmartBuy
SKU00406,SparkleClean Ice Cream Large,Frozen Foods,Ice Cream,373.11,268.43,SparkleClean
SKU00407,TrueTaste Mobile Accessories Pack of 6,Electronics & Accessories,Mobile Accessories,2769.83,1602.52,TrueTaste
SKU00408,HomeStyle Cookware 1kg,Home & Kitchen,Cookware,1499.98,888.1,HomeStyle
SKU00409,EliteHome Kids Wear 1L,Apparel & Footwear,Kids Wear,1557.01,1104.63,EliteHome
SKU00410,SparkleClean Cookware Pack of 12,Home & Kitchen,Cookware,1081.09,763.62,SparkleClean
SKU00411,TrueTaste Frozen Meat 250g,Frozen Foods,Frozen Meat,239.07,180.34,TrueTaste
SKU00412,NatureBlend Rice & Grains Small,Grocery,Rice & Grains,627.15,453.71,NatureBlend
SKU00413,ZestyCo Air Fresheners 1kg,Home Care,Air Fresheners,173.64,104.52,ZestyCo
SKU00414,ZestyCo Chips & Crisps 2kg,Snacks & Confectionery,Chips & Crisps,47.09,26.72,ZestyCo
SKU00415,CityFresh Cookware 500ml,Home & Kitchen,Cookware,1769.39,1146.13,CityFresh
SKU00416,CityFresh Namkeen 1L,Snacks & Confectionery,Namkeen,75.12,48.29,CityFresh
SKU00417,HomeStyle Biscuits & Cookies Large,Snacks & Confectionery,Biscuits & Cookies,40.43,29.99,HomeStyle
SKU00418,SoftTouch Biscuits & Cookies 1kg,Snacks & Confectionery,Biscuits & Cookies,55.14,39.58,SoftTouch
SKU00419,NatureBlend Vitamins & Supplements 1kg,Health & Wellness,Vitamins & Supplements,509.64,391.43,NatureBlend
SKU00420,HomeStyle Frozen Vegetables 250ml,Frozen Foods,Frozen Vegetables,438.73,296.61,HomeStyle
SKU00421,HealthFirst Office Supplies Medium,Stationery & Office,Office Supplies,52.21,32.48,HealthFirst
SKU00422,GreenValley Bath & Body Family Pack,Personal Care,Bath & Body,276.63,187.02,GreenValley
SKU00423,HomeStyle Cheese 500ml,Dairy & Bakery,Cheese,109.08,65.87,HomeStyle
SKU00424,HealthFirst Spices & Seasoning Pack of 12,Grocery,Spices & Seasoning,389.99,220.4,HealthFirst
SKU00425,NutriPlus Spices & Seasoning Large,Grocery,Spices & Seasoning,209.07,141.11,NutriPlus
SKU00426,ValueChoice Oral Care Medium,Personal Care,Oral Care,605.61,395.71,ValueChoice
SKU00427,PremiumSelect Writing Instruments Pack of 12,Stationery & Office,Writing Instruments,290.82,162.29,PremiumSelect
SKU00428,ZestyCo Ready Meals 2L,Frozen Foods,Ready Meals,754.79,551.24,ZestyCo
SKU00429,MetroBrand Storage & Containers Family Pack,Home & Kitchen,Storage & Containers,582.88,414.48,MetroBrand
SKU00430,NutriPlus Bottled Water 1kg,Beverages,Bottled Water,146.59,83.33,NutriPlus
SKU00431,TrueTaste Tea 250ml,Beverages,Tea,123.61,89.93,TrueTaste
SKU00432,ZestyCo Home Decor Pack of 12,Home & Kitchen,Home Decor,1977.65,1128.66,ZestyCo
SKU00433,QuickBite Coffee 100g,Beverages,Coffee,147.9,100.49,QuickBite
SKU00434,EverydayPlus Rice & Grains 1L,Grocery,Rice & Grains,206.78,145.9,EverydayPlus
SKU00435,ValueChoice Oral Care Medium,Personal Care,Oral Care,384.45,259.41,ValueChoice
SKU00436,PremiumSelect Office Supplies 500g,Stationery & Office,Office Supplies,146.23,107.75,PremiumSelect
SKU00437,SoftTouch Mobile Accessories Medium,Electronics & Accessories,Mobile Accessories,509.53,329.36,SoftTouch
SKU00438,PureLife Energy Drinks 500ml,Beverages,Energy Drinks,90.72,54.73,PureLife
SKU00439,NatureBlend Home Decor Medium,Home & Kitchen,Home Decor,786.51,528.22,NatureBlend
SKU00440,TrueTaste Home Decor Pack of 6,Home & Kitchen,Home Decor,398.41,253.21,TrueTaste
SKU00441,CityFresh Men's Wear 500g,Apparel & Footwear,Men's Wear,2730.45,1605.01,CityFresh
SKU00442,EliteHome Storage & Containers Small,Home & Kitchen,Storage & Containers,1105.86,738.46,EliteHome
SKU00443,FreshFarm Chocolates 100g,Snacks & Confectionery,Chocolates,89.0,53.43,FreshFarm
SKU00444,CityFresh Writing Instruments 1kg,Stationery & Office,Writing Instruments,165.41,110.42,CityFresh
SKU00445,QuickBite Yogurt Large,Dairy & Bakery,Yogurt,87.15,60.84,QuickBite
SKU00446,GoldenHarvest Women's Wear Large,Apparel & Footwear,Women's Wear,2586.83,1928.61,GoldenHarvest
SKU00447,ZestyCo Ice Cream 100g,Frozen Foods,Ice Cream,198.19,151.28,ZestyCo
SKU00448,GoldenHarvest Kids Wear 250ml,Apparel & Footwear,Kids Wear,1318.48,945.4,GoldenHarvest
SKU00449,PremiumSelect OTC Medicine 250g,Health & Wellness,OTC Medicine,1254.12,969.92,PremiumSelect
SKU00450,DailyBest OTC Medicine 2kg,Health & Wellness,OTC Medicine,828.83,571.43,DailyBest
SKU00451,TrueTaste First Aid Family Pack,Health & Wellness,First Aid,1079.22,785.25,TrueTaste
SKU00452,ValueChoice Footwear 500g,Apparel & Footwear,Footwear,957.94,711.36,ValueChoice
SKU00453,DailyBest Mobile Accessories Pack of 6,Electronics & Accessories,Mobile Accessories,382.55,289.29,DailyBest
SKU00454,NutriPlus Bottled Water Medium,Beverages,Bottled Water,79.58,58.73,NutriPlus
SKU00455,TrueTaste Kids Wear Large,Apparel & Footwear,Kids Wear,1343.21,1041.8,TrueTaste
SKU00456,SparkleClean Frozen Vegetables 250ml,Frozen Foods,Frozen Vegetables,291.76,194.96,SparkleClean
SKU00457,MetroBrand Butter & Ghee Pack of 12,Dairy & Bakery,Butter & Ghee,265.45,209.27,MetroBrand
SKU00458,CleanWave Ice Cream 1L,Frozen Foods,Ice Cream,452.69,294.28,CleanWave
SKU00459,UrbanBite Writing Instruments 250g,Stationery & Office,Writing Instruments,147.1,83.49,UrbanBite
SKU00460,NovaFresh Cookware 1kg,Home & Kitchen,Cookware,1558.84,928.33,NovaFresh
SKU00461,CleanWave Cookware Small,Home & Kitchen,Cookware,695.12,479.33,CleanWave
SKU00462,NutriPlus Dishwashing Pack of 12,Home Care,Dishwashing,241.55,133.73,NutriPlus
SKU00463,PurePlus Kids Wear 1L,Apparel & Footwear,Kids Wear,1727.58,1018.15,PurePlus
SKU00464,CityFresh Hair Care Small,Personal Care,Hair Care,443.86,285.63,CityFresh
SKU00465,EliteHome Batteries Pack of 12,Electronics & Accessories,Batteries,1563.0,1103.59,EliteHome
SKU00466,FreshFarm OTC Medicine 250ml,Health & Wellness,OTC Medicine,1233.12,729.25,FreshFarm
SKU00467,NatureBlend Namkeen 2kg,Snacks & Confectionery,Namkeen,90.38,62.7,NatureBlend
SKU00468,HomeStyle Cheese Family Pack,Dairy & Bakery,Cheese,100.74,72.11,HomeStyle
SKU00469,NatureBlend Sugar & Salt Family Pack,Grocery,Sugar & Salt,152.95,113.32,NatureBlend
SKU00470,FreshFarm Soft Drinks 100g,Beverages,Soft Drinks,50.55,36.15,FreshFarm
SKU00471,SoftTouch Laundry Small,Home Care,Laundry,344.74,211.16,SoftTouch
SKU00472,PrimeCare Laundry 250g,Home Care,Laundry,342.83,274.04,PrimeCare
SKU00473,CityFresh Juices Medium,Beverages,Juices,111.63,86.19,CityFresh
SKU00474,GoldenHarvest Pest Control 2L,Home Care,Pest Control,102.76,66.11,GoldenHarvest
SKU00475,CityFresh Vitamins & Supplements Pack of 12,Health & Wellness,Vitamins & Supplements,685.08,381.79,CityFresh
SKU00476,CleanWave Namkeen Pack of 12,Snacks & Confectionery,Namkeen,206.08,140.58,CleanWave
SKU00477,FreshFarm Oral Care Pack of 6,Personal Care,Oral Care,131.43,100.71,FreshFarm
SKU00478,QuickBite Skin Care 1kg,Personal Care,Skin Care,449.91,339.9,QuickBite
SKU00479,PureLife Frozen Meat Medium,Frozen Foods,Frozen Meat,660.82,511.73,PureLife
SKU00480,CleanWave Skin Care 2L,Personal Care,Skin Care,217.56,172.39,CleanWave
SKU00481,UrbanBite Batteries 2L,Electronics & Accessories,Batteries,1346.77,980.79,UrbanBite
SKU00482,SoftTouch Bread 2kg,Dairy & Bakery,Bread,212.18,125.31,SoftTouch
SKU00483,ValueChoice Surface Cleaners 100g,Home Care,Surface Cleaners,180.8,101.09,ValueChoice
SKU00484,PurePlus Hair Care 2L,Personal Care,Hair Care,179.04,105.25,PurePlus
SKU00485,DailyBest Namkeen 250ml,Snacks & Confectionery,Namkeen,50.23,30.15,DailyBest
SKU00486,SmartBuy Batteries Pack of 6,Electronics & Accessories,Batteries,2425.84,1371.44,SmartBuy
SKU00487,PurePlus Biscuits & Cookies 250ml,Snacks & Confectionery,Biscuits & Cookies,209.96,139.28,PurePlus
SKU00488,PrimeCare Butter & Ghee Family Pack,Dairy & Bakery,Butter & Ghee,289.84,216.21,PrimeCare
SKU00489,TrueTaste Men's Wear Pack of 12,Apparel & Footwear,Men's Wear,1823.85,1005.06,TrueTaste
SKU00490,ZestyCo Office Supplies 500ml,Stationery & Office,Office Supplies,240.88,180.88,ZestyCo
